index,year,month,day_of_week,unique_carrier,arr_delay,origin,dest,distance,depart_time,arrive_time,schedule_dep_time,schedule_arr_time,total_delay,delay_cause,delay_minute
18393,2008,6,6,US,0.0,CLT,TPA,508,18:11,19:56,18:15,19:56,0.0,,
18394,2008,7,1,DL,4.0,RDU,ATL,356,10:59,12:13,10:47,12:09,0.0,,
18395,2008,1,4,DL,7.0,DCA,ATL,547,12:58,14:56,12:55,14:49,0.0,,
18396,2008,12,6,F9,34.0,DEN,IAH,861,15:41,19:05,15:10,18:31,34.0,carrier_delay,6.0
18396,2008,12,6,F9,34.0,DEN,IAH,861,15:41,19:05,15:10,18:31,34.0,nas_delay,16.0
18396,2008,12,6,F9,34.0,DEN,IAH,861,15:41,19:05,15:10,18:31,34.0,late_aircraft_delay,12.0
18397,2008,7,6,DL,-31.0,LAX,JFK,2475,08:33,16:59,08:35,17:30,0.0,,
18398,2008,6,1,F9,9.0,SEA,DEN,1024,20:16,23:56,20:18,23:47,0.0,,
18399,2008,2,1,NW,26.0,MSP,LAX,1536,21:47,23:29,21:10,23:03,26.0,carrier_delay,12.0
18399,2008,2,1,NW,26.0,MSP,LAX,1536,21:47,23:29,21:10,23:03,26.0,late_aircraft_delay,14.0
18400,2008,9,1,CO,-7.0,DTW,IAH,1076,05:55,07:53,06:00,08:00,0.0,,
18401,2008,6,5,NW,-2.0,MSP,OMA,282,22:15,23:20,22:20,23:22,0.0,,
18402,2008,4,2,XE,3.0,IAH,ATL,689,11:49,14:56,11:50,14:53,0.0,,
18403,2008,6,6,CO,10.0,JAX,EWR,821,17:09,20:10,17:12,20:00,0.0,,
18404,2008,7,5,UA,1.0,MSO,DEN,679,07:27,09:14,07:21,09:13,0.0,,
18405,2008,2,7,OH,-4.0,BHM,CVG,396,16:25,18:51,16:23,18:55,0.0,,
18406,2008,2,7,WN,-2.0,LAS,MDW,1521,11:03,16:33,11:00,16:35,0.0,,
18407,2008,3,4,OO,25.0,DEN,IAH,861,08:22,12:17,08:28,11:52,25.0,nas_delay,25.0
18408,2008,11,5,OO,-8.0,BFL,DEN,845,05:55,09:19,06:00,09:27,0.0,,
18409,2008,6,4,AA,23.0,MIA,LAX,2342,18:45,21:18,18:40,20:55,23.0,nas_delay,23.0
18410,2008,12,4,WN,-15.0,MCO,FLL,178,16:35,17:25,16:40,17:40,0.0,,
18411,2008,11,2,OO,8.0,SLC,SAN,626,13:45,14:48,13:47,14:40,0.0,,
18412,2008,6,7,WN,1.0,HOU,OKC,419,07:36,08:51,07:35,08:50,0.0,,
18413,2008,9,4,FL,2.0,MSP,ATL,906,06:54,10:28,07:00,10:26,0.0,,
18414,2008,11,6,9E,-15.0,DTW,LEX,296,13:08,14:15,13:10,14:30,0.0,,
18415,2008,1,6,NW,29.0,MCO,FNT,1011,18:22,21:16,18:00,20:47,29.0,carrier_delay,5.0
18415,2008,1,6,NW,29.0,MCO,FNT,1011,18:22,21:16,18:00,20:47,29.0,nas_delay,7.0
18415,2008,1,6,NW,29.0,MCO,FNT,1011,18:22,21:16,18:00,20:47,29.0,late_aircraft_delay,17.0
18416,2008,7,7,UA,-7.0,ORD,DCA,612,20:48,23:30,20:50,23:37,0.0,,
18417,2008,7,1,XE,81.0,EWR,JAX,821,21:46,00:21,20:10,23:00,81.0,carrier_delay,81.0
18418,2008,5,3,9E,-11.0,DTW,ATW,297,12:19,12:39,12:24,12:50,0.0,,
18419,2008,3,1,AS,-12.0,SEA,LGB,965,07:55,10:33,08:05,10:45,0.0,,
18420,2008,2,4,WN,-21.0,SEA,SMF,605,11:05,12:34,11:10,12:55,0.0,,
18421,2008,9,5,HA,-5.0,HNL,OGG,100,07:30,08:07,07:35,08:12,0.0,,
18422,2008,2,2,B6,-27.0,PBI,BOS,1197,12:06,14:43,12:10,15:10,0.0,,
18423,2008,5,2,AA,29.0,ABQ,DFW,569,05:56,09:04,06:00,08:35,29.0,nas_delay,29.0
18424,2008,4,5,AA,12.0,HNL,SFO,2398,13:00,21:07,12:50,20:55,0.0,,
18425,2008,7,7,WN,-16.0,LAS,AUS,1090,08:33,13:04,08:35,13:20,0.0,,
18426,2008,11,2,XE,75.0,BTV,EWR,266,11:17,13:15,10:43,12:00,75.0,nas_delay,41.0
18426,2008,11,2,XE,75.0,BTV,EWR,266,11:17,13:15,10:43,12:00,75.0,late_aircraft_delay,34.0
18427,2008,7,1,MQ,103.0,ABI,DFW,158,13:28,14:38,11:48,12:55,103.0,carrier_delay,12.0
18427,2008,7,1,MQ,103.0,ABI,DFW,158,13:28,14:38,11:48,12:55,103.0,nas_delay,3.0
18427,2008,7,1,MQ,103.0,ABI,DFW,158,13:28,14:38,11:48,12:55,103.0,late_aircraft_delay,88.0
18428,2008,6,1,WN,-7.0,OAK,SNA,371,15:35,16:53,15:35,17:00,0.0,,
18429,2008,1,3,UA,-6.0,SFO,LAS,414,13:12,14:41,13:15,14:47,0.0,,
18430,2008,11,5,OO,-7.0,FCA,SLC,532,06:07,07:43,06:10,07:50,0.0,,
18431,2008,5,1,OH,-4.0,LAN,CVG,258,17:12,18:19,17:20,18:23,0.0,,
18432,2008,4,7,B6,-14.0,FLL,JFK,1069,16:58,19:40,16:50,19:54,0.0,,
18433,2008,3,2,B6,-20.0,JFK,SAN,2446,17:50,21:05,17:50,21:25,0.0,,
18434,2008,11,7,MQ,0.0,BOS,JFK,187,12:39,13:59,12:45,13:59,0.0,,
18435,2008,9,3,CO,-19.0,LAX,IAH,1379,08:56,14:05,09:00,14:24,0.0,,
18436,2008,9,3,WN,,MDW,PHL,668,,,06:00,09:05,0.0,,
18437,2008,4,2,US,-3.0,BUF,CLT,546,08:23,10:20,08:25,10:23,0.0,,
18438,2008,5,5,UA,39.0,ORD,ATL,606,17:22,20:24,16:46,19:45,39.0,carrier_delay,17.0
18438,2008,5,5,UA,39.0,ORD,ATL,606,17:22,20:24,16:46,19:45,39.0,nas_delay,3.0
18438,2008,5,5,UA,39.0,ORD,ATL,606,17:22,20:24,16:46,19:45,39.0,late_aircraft_delay,19.0
18439,2008,8,5,YV,-6.0,BHM,IAD,638,10:43,13:38,10:42,13:44,0.0,,
18440,2008,4,7,DL,-28.0,LGA,BOS,185,08:29,09:15,08:30,09:43,0.0,,
18441,2008,8,5,XE,3.0,ABQ,IAH,744,10:24,13:41,10:30,13:38,0.0,,
18442,2008,8,5,OH,-10.0,DCA,CVG,411,12:30,13:57,12:30,14:07,0.0,,
18443,2008,6,3,YV,-11.0,PHX,MEM,1263,08:55,13:45,08:45,13:56,0.0,,
18444,2008,10,3,US,-18.0,MSY,DCA,969,05:51,09:06,06:00,09:24,0.0,,
18445,2008,1,1,OO,0.0,SFO,SMF,86,06:53,07:45,07:02,07:45,0.0,,
18446,2008,8,5,9E,0.0,MEM,TUL,342,09:24,10:50,09:25,10:50,0.0,,
18447,2008,7,6,9E,-12.0,GRB,MSP,252,12:00,13:04,12:05,13:16,0.0,,
18448,2008,7,1,AS,-1.0,SEA,SMF,605,14:59,16:54,15:05,16:55,0.0,,
18449,2008,10,1,CO,13.0,IAH,SEA,1874,20:59,23:40,20:54,23:27,0.0,,
18450,2008,3,4,YV,-6.0,MTJ,DEN,197,09:51,11:12,10:06,11:18,0.0,,
18451,2008,12,3,AA,,DFW,BDL,1471,,,08:25,12:35,0.0,,
18452,2008,11,1,9E,1.0,CVG,MCI,539,16:29,17:17,16:30,17:16,0.0,,
18453,2008,2,1,OO,39.0,ORD,OMA,416,06:24,08:08,06:00,07:29,39.0,nas_delay,39.0
18454,2008,8,3,EV,57.0,ATL,ILM,377,11:18,13:26,11:05,12:29,57.0,carrier_delay,13.0
18454,2008,8,3,EV,57.0,ATL,ILM,377,11:18,13:26,11:05,12:29,57.0,nas_delay,44.0
18455,2008,7,2,XE,63.0,CLE,GSP,450,17:50,19:12,16:45,18:09,63.0,weather_delay,63.0
18456,2008,5,6,MQ,6.0,SNA,SJC,342,08:29,09:46,08:20,09:40,0.0,,
18457,2008,1,1,DL,-3.0,ATL,LGA,761,20:53,23:01,20:45,23:04,0.0,,
18458,2008,3,1,YV,0.0,LGA,IAD,229,09:52,11:24,09:55,11:24,0.0,,
18459,2008,12,2,DL,-10.0,ATL,PNS,272,15:50,16:02,15:55,16:12,0.0,,
18460,2008,4,2,FL,-17.0,TPA,ATL,406,17:14,18:36,17:21,18:53,0.0,,
18461,2008,1,2,NW,0.0,IND,MCO,828,08:19,10:40,08:15,10:40,0.0,,
18462,2008,10,5,B6,-5.0,RIC,JFK,288,09:56,11:13,10:05,11:18,0.0,,
18463,2008,8,6,WN,-9.0,HOU,MAF,441,16:56,18:06,16:55,18:15,0.0,,
18464,2008,8,6,9E,-7.0,HSV,DTW,554,09:50,12:49,10:00,12:56,0.0,,
18465,2008,6,7,FL,-14.0,BWI,MIA,946,09:41,12:08,09:45,12:22,0.0,,
18466,2008,12,6,MQ,-17.0,SGF,ORD,438,08:06,09:28,08:10,09:45,0.0,,
18467,2008,8,2,YV,35.0,CLT,STL,575,22:20,23:52,22:20,23:17,35.0,nas_delay,35.0
18468,2008,3,3,EV,121.0,ATL,LYH,389,16:40,18:09,14:45,16:08,121.0,weather_delay,115.0
18468,2008,3,3,EV,121.0,ATL,LYH,389,16:40,18:09,14:45,16:08,121.0,nas_delay,6.0
18469,2008,9,7,UA,5.0,SFO,IAD,2419,16:06,00:18,16:13,00:13,0.0,,
18470,2008,11,2,DL,-8.0,RDU,ATL,356,13:01,14:30,13:10,14:38,0.0,,
18471,2008,5,7,NW,-4.0,MBS,DTW,98,18:44,19:37,18:47,19:41,0.0,,
18472,2008,1,2,DL,-8.0,ATL,JAX,270,06:56,07:56,07:00,08:04,0.0,,
18473,2008,11,7,DL,8.0,ATL,MSP,906,21:29,23:15,21:29,23:07,0.0,,
18474,2008,8,5,OH,-3.0,CVG,RDU,390,07:30,08:53,07:30,08:56,0.0,,
18475,2008,5,5,FL,-15.0,MCI,ATL,692,12:04,14:49,12:06,15:04,0.0,,
18476,2008,4,7,EV,66.0,ATL,LEX,303,13:31,14:36,12:22,13:30,66.0,carrier_delay,66.0
18477,2008,3,4,AA,-2.0,RSW,STL,979,12:30,14:13,12:35,14:15,0.0,,
18478,2008,7,5,WN,-20.0,ORF,BNA,585,06:48,07:30,06:50,07:50,0.0,,
18479,2008,5,4,EV,-16.0,ATL,GRR,640,12:33,14:13,12:41,14:29,0.0,,
18480,2008,12,2,XE,41.0,IND,IAH,845,19:28,20:50,18:25,20:09,41.0,late_aircraft_delay,41.0
18481,2008,8,5,WN,-8.0,TPA,MDW,997,06:27,07:57,06:30,08:05,0.0,,
18482,2008,6,5,OO,-24.0,CPR,SLC,320,16:51,17:56,16:50,18:20,0.0,,
18483,2008,4,6,MQ,2.0,LGA,MEM,963,11:29,13:32,11:30,13:30,0.0,,
18484,2008,3,3,DL,-2.0,SMF,ATL,2092,12:29,19:50,12:20,19:52,0.0,,
18485,2008,4,1,OH,11.0,CVG,ABE,503,20:00,21:45,20:00,21:34,0.0,,
18486,2008,6,1,OH,-4.0,SYR,CVG,527,06:00,07:44,06:00,07:48,0.0,,
18487,2008,1,2,B6,-17.0,BOS,MCO,1121,15:56,18:58,16:00,19:15,0.0,,
18488,2008,5,2,WN,1.0,LAS,ONT,197,17:53,18:56,17:55,18:55,0.0,,
18489,2008,7,3,WN,0.0,SJC,DEN,948,07:26,10:50,07:25,10:50,0.0,,
18490,2008,9,5,OO,34.0,ONT,SFO,363,19:48,21:02,19:11,20:28,34.0,carrier_delay,34.0
18491,2008,1,5,US,-10.0,LAS,PHX,256,11:33,13:43,11:30,13:53,0.0,,
18492,2008,9,5,YV,141.0,OKC,ORD,693,16:40,19:04,14:37,16:43,141.0,nas_delay,18.0
18492,2008,9,5,YV,141.0,OKC,ORD,693,16:40,19:04,14:37,16:43,141.0,late_aircraft_delay,123.0
18493,2008,9,4,MQ,-10.0,CLL,DFW,164,13:37,14:30,13:45,14:40,0.0,,
18494,2008,11,3,WN,-7.0,SAN,PHX,304,11:54,13:58,11:55,14:05,0.0,,
18495,2008,9,4,MQ,9.0,SDF,DFW,733,10:56,12:09,10:40,12:00,0.0,,
18496,2008,12,1,WN,58.0,LAS,ORF,2155,16:58,00:13,15:40,23:15,58.0,carrier_delay,6.0
18496,2008,12,1,WN,58.0,LAS,ORF,2155,16:58,00:13,15:40,23:15,58.0,late_aircraft_delay,52.0
18497,2008,8,2,WN,-3.0,SAN,PHX,304,08:34,09:42,08:35,09:45,0.0,,
18498,2008,2,7,UA,9.0,ORD,DEN,888,18:15,19:27,17:41,19:18,0.0,,
18499,2008,1,5,XE,-9.0,IAH,JAX,817,16:12,19:18,16:20,19:27,0.0,,
18500,2008,1,4,OH,17.0,ORD,CVG,264,16:15,18:56,16:15,18:39,17.0,nas_delay,17.0
18501,2008,8,6,AA,40.0,SFO,ORD,1846,11:38,17:45,10:45,17:05,40.0,carrier_delay,40.0
18502,2008,1,2,MQ,-11.0,SJC,SNA,342,17:29,18:49,17:40,19:00,0.0,,
18503,2008,9,7,9E,-16.0,MEM,MGM,280,19:28,20:29,19:35,20:45,0.0,,
18504,2008,1,4,DL,-12.0,ATL,CLT,227,12:41,13:40,12:45,13:52,0.0,,
18505,2008,7,5,AS,-23.0,PDX,LAX,834,19:50,22:11,19:58,22:34,0.0,,
18506,2008,11,6,UA,-6.0,DEN,EWR,1605,10:09,15:54,10:11,16:00,0.0,,
18507,2008,2,6,AA,-7.0,SJU,EWR,1608,18:46,21:53,18:50,22:00,0.0,,
18508,2008,2,7,WN,132.0,LAS,PHX,256,12:45,16:37,12:15,14:25,132.0,weather_delay,27.0
18508,2008,2,7,WN,132.0,LAS,PHX,256,12:45,16:37,12:15,14:25,132.0,nas_delay,102.0
18508,2008,2,7,WN,132.0,LAS,PHX,256,12:45,16:37,12:15,14:25,132.0,late_aircraft_delay,3.0
18509,2008,6,5,YV,16.0,OGG,HNL,100,20:41,21:18,20:30,21:02,16.0,carrier_delay,16.0
18510,2008,11,2,AA,-14.0,RNO,DFW,1345,14:42,19:46,14:50,20:00,0.0,,
18511,2008,2,1,WN,29.0,STL,MCI,237,18:40,19:39,18:10,19:10,29.0,carrier_delay,20.0
18511,2008,2,1,WN,29.0,STL,MCI,237,18:40,19:39,18:10,19:10,29.0,late_aircraft_delay,9.0
18512,2008,10,1,WN,3.0,LAS,SMF,397,21:43,23:13,21:45,23:10,0.0,,
18513,2008,2,6,AA,1.0,DFW,MCI,460,11:17,12:41,11:10,12:40,0.0,,
18514,2008,7,1,B6,38.0,BOS,BUF,396,21:53,23:10,21:05,22:32,38.0,late_aircraft_delay,38.0
18515,2008,12,4,FL,3.0,DFW,ATL,732,05:58,08:59,06:00,08:56,0.0,,
18516,2008,4,1,AS,18.0,SEA,PHX,1107,16:14,19:23,16:20,19:05,18.0,nas_delay,18.0
18517,2008,10,7,FL,-23.0,PIT,ATL,526,10:39,12:02,10:42,12:25,0.0,,
18518,2008,11,1,MQ,-13.0,DFW,XNA,281,08:56,09:57,09:00,10:10,0.0,,
18519,2008,11,2,WN,-31.0,BWI,MCI,967,13:30,14:59,13:35,15:30,0.0,,
18520,2008,8,7,DL,103.0,ATL,FLL,581,20:30,22:27,18:50,20:44,103.0,nas_delay,3.0
18520,2008,8,7,DL,103.0,ATL,FLL,581,20:30,22:27,18:50,20:44,103.0,late_aircraft_delay,100.0
18521,2008,1,1,NW,36.0,MSP,GRB,252,22:54,00:02,22:27,23:26,36.0,weather_delay,27.0
18521,2008,1,1,NW,36.0,MSP,GRB,252,22:54,00:02,22:27,23:26,36.0,nas_delay,9.0
18522,2008,1,3,WN,3.0,RNO,LAS,345,15:47,16:58,15:45,16:55,0.0,,
18523,2008,3,3,B6,-16.0,JFK,MCO,944,08:01,10:49,08:00,11:05,0.0,,
18524,2008,3,2,XE,10.0,MKE,IAH,984,11:04,14:00,11:00,13:50,0.0,,
18525,2008,2,3,OO,-4.0,SLC,LAX,590,06:03,06:57,06:00,07:01,0.0,,
18526,2008,11,3,DL,-3.0,ATL,LEX,303,19:18,20:37,19:23,20:40,0.0,,
18527,2008,3,6,UA,-5.0,DEN,MCO,1545,23:56,05:12,23:59,05:17,0.0,,
18528,2008,12,3,WN,-10.0,JAX,PHL,742,06:56,09:05,07:00,09:15,0.0,,
18529,2008,6,1,OO,-3.0,TUS,LAX,451,10:42,12:11,10:42,12:14,0.0,,
18530,2008,12,2,EV,16.0,ATL,SDF,321,16:34,17:47,16:05,17:31,16.0,late_aircraft_delay,16.0
18531,2008,10,5,MQ,5.0,BOS,DCA,399,05:55,07:50,06:00,07:45,0.0,,
18532,2008,10,4,F9,-6.0,DEN,SAT,794,20:16,23:14,20:15,23:20,0.0,,
18533,2008,6,1,F9,-2.0,SEA,DEN,1024,10:59,14:28,10:55,14:30,0.0,,
18534,2008,1,7,EV,-7.0,ATL,FSM,579,11:40,12:30,11:45,12:37,0.0,,
18535,2008,7,7,NW,-8.0,DCA,DTW,405,19:58,21:31,20:00,21:39,0.0,,
18536,2008,4,1,XE,-10.0,CLE,GRR,214,16:55,17:50,17:00,18:00,0.0,,
18537,2008,6,1,WN,309.0,BDL,BWI,283,20:16,22:04,15:45,16:55,309.0,weather_delay,271.0
18537,2008,6,1,WN,309.0,BDL,BWI,283,20:16,22:04,15:45,16:55,309.0,nas_delay,38.0
18538,2008,8,3,OH,-11.0,PBI,LGA,1035,10:50,13:28,10:50,13:39,0.0,,
18539,2008,11,5,OO,-10.0,LAX,YUM,237,11:47,13:56,11:55,14:06,0.0,,
18540,2008,11,2,AA,-14.0,ORD,MCI,403,15:26,16:51,15:35,17:05,0.0,,
18541,2008,8,3,OH,-5.0,LGA,CVG,585,11:45,14:00,11:45,14:05,0.0,,
18542,2008,2,3,WN,11.0,MDW,DEN,895,12:52,14:21,12:35,14:10,0.0,,
18543,2008,4,4,MQ,37.0,XNA,DFW,281,08:59,10:12,08:25,09:35,37.0,carrier_delay,34.0
18543,2008,4,4,MQ,37.0,XNA,DFW,281,08:59,10:12,08:25,09:35,37.0,nas_delay,3.0
18544,2008,11,7,OO,-21.0,DEN,BZN,525,11:08,12:45,11:16,13:06,0.0,,
18545,2008,6,6,UA,11.0,DEN,BOS,1754,15:55,22:09,15:59,21:58,0.0,,
18546,2008,10,2,AA,-3.0,LAX,AUS,1242,18:58,23:52,19:05,23:55,0.0,,
18547,2008,2,6,WN,4.0,SFO,LAS,414,08:36,09:59,08:30,09:55,0.0,,
18548,2008,11,2,WN,0.0,ORF,BWI,159,19:38,20:40,19:45,20:40,0.0,,
18549,2008,5,5,WN,10.0,AUS,PHX,872,07:36,08:05,07:35,07:55,0.0,,
18550,2008,1,2,OO,-16.0,MRY,LAX,267,19:53,21:08,19:58,21:24,0.0,,
18551,2008,5,3,WN,1.0,OKC,HOU,419,19:01,20:26,19:05,20:25,0.0,,
18552,2008,6,4,CO,10.0,CLE,BOS,563,15:32,17:25,15:24,17:15,0.0,,
18553,2008,1,5,MQ,-2.0,RIC,ORD,642,06:01,07:23,06:05,07:25,0.0,,
18554,2008,1,6,AA,5.0,COS,DFW,592,08:15,11:15,08:20,11:10,0.0,,
18555,2008,2,6,DL,-15.0,MCI,ATL,692,10:06,12:52,10:10,13:07,0.0,,
18556,2008,8,1,CO,-8.0,SFO,IAH,1635,10:38,16:27,10:40,16:35,0.0,,
18557,2008,7,4,UA,-16.0,ORD,PHL,678,06:47,09:36,06:48,09:52,0.0,,
18558,2008,8,1,AS,-11.0,SNA,PDX,859,19:09,21:19,19:15,21:30,0.0,,
18559,2008,10,1,OO,0.0,SBA,SFO,262,12:04,13:25,12:05,13:25,0.0,,
18560,2008,3,3,UA,9.0,GUC,DEN,152,12:54,13:48,12:46,13:39,0.0,,
18561,2008,6,1,MQ,2.0,DFW,LIT,304,21:37,22:47,21:40,22:45,0.0,,
18562,2008,7,4,WN,-4.0,SMF,SNA,404,06:35,08:01,06:35,08:05,0.0,,
18563,2008,12,5,FL,45.0,ATL,MSY,425,16:49,17:23,16:05,16:38,45.0,nas_delay,1.0
18563,2008,12,5,FL,45.0,ATL,MSY,425,16:49,17:23,16:05,16:38,45.0,late_aircraft_delay,44.0
18564,2008,6,7,HA,-8.0,LIH,HNL,102,10:46,11:16,10:54,11:24,0.0,,
18565,2008,4,5,UA,19.0,EWR,DEN,1605,10:13,12:49,10:17,12:30,19.0,nas_delay,19.0
18566,2008,3,7,OO,0.0,PHL,MKE,690,14:25,15:47,14:35,15:47,0.0,,
18567,2008,4,3,WN,,SFO,LAX,337,,,21:50,23:15,0.0,,
18568,2008,7,1,OO,-12.0,SLC,IAH,1195,10:57,15:04,10:57,15:16,0.0,,
18569,2008,7,3,UA,-8.0,DEN,BWI,1491,08:58,14:22,09:01,14:30,0.0,,
18570,2008,7,3,MQ,63.0,DFW,SBA,1315,19:06,20:48,18:40,19:45,63.0,weather_delay,25.0
18570,2008,7,3,MQ,63.0,DFW,SBA,1315,19:06,20:48,18:40,19:45,63.0,nas_delay,37.0
18570,2008,7,3,MQ,63.0,DFW,SBA,1315,19:06,20:48,18:40,19:45,63.0,late_aircraft_delay,1.0
18571,2008,5,5,EV,-16.0,CLE,ATL,554,05:51,07:29,06:00,07:45,0.0,,
18572,2008,1,3,DL,-20.0,JFK,LAS,2248,12:43,15:21,12:45,15:41,0.0,,
18573,2008,4,6,FL,3.0,PIT,ATL,526,13:13,15:03,13:18,15:00,0.0,,
18574,2008,5,5,AA,-13.0,DFW,RNO,1345,12:06,13:22,12:10,13:35,0.0,,
18575,2008,4,2,OH,-6.0,ATL,LEX,303,21:35,22:50,21:35,22:56,0.0,,
18576,2008,4,5,XE,-10.0,BHM,IAH,562,05:54,07:35,06:00,07:45,0.0,,
18577,2008,3,3,MQ,-13.0,CLE,ORD,316,18:39,19:12,18:50,19:25,0.0,,
18578,2008,6,1,US,14.0,BOS,PHL,280,07:25,09:11,07:15,08:57,0.0,,
18579,2008,8,7,AA,-19.0,STL,ORD,258,19:01,20:01,19:05,20:20,0.0,,
18580,2008,4,5,WN,2.0,LBB,AUS,341,07:19,08:27,07:20,08:25,0.0,,
18581,2008,8,7,XE,16.0,CHA,IAH,686,06:37,07:56,06:40,07:40,16.0,nas_delay,16.0
18582,2008,11,7,YV,141.0,TUS,PHX,110,18:00,19:10,16:00,16:49,141.0,carrier_delay,141.0
18583,2008,2,5,NW,18.0,MSP,LAS,1300,14:18,15:58,14:20,15:40,18.0,nas_delay,18.0
18584,2008,7,1,MQ,-9.0,ORD,CID,196,07:48,08:41,07:55,08:50,0.0,,
18585,2008,1,5,9E,71.0,MSP,LIT,703,21:31,00:46,21:20,23:35,71.0,carrier_delay,11.0
18585,2008,1,5,9E,71.0,MSP,LIT,703,21:31,00:46,21:20,23:35,71.0,nas_delay,60.0
18586,2008,11,7,EV,14.0,PVD,ATL,903,15:09,18:04,15:05,17:50,0.0,,
18587,2008,8,6,DL,71.0,JFK,FLL,1069,21:04,23:57,19:20,22:46,71.0,carrier_delay,30.0
18587,2008,8,6,DL,71.0,JFK,FLL,1069,21:04,23:57,19:20,22:46,71.0,late_aircraft_delay,41.0
18588,2008,7,5,AA,8.0,SJU,BOS,1674,09:53,14:03,10:00,13:55,0.0,,
18589,2008,11,5,AA,-18.0,DFW,RNO,1345,12:15,13:37,12:20,13:55,0.0,,
18590,2008,9,1,XE,-12.0,CLE,ALB,424,07:35,08:52,07:45,09:04,0.0,,
18591,2008,6,6,NW,0.0,MEM,DTW,610,13:30,16:32,13:35,16:32,0.0,,
18592,2008,7,2,XE,7.0,LAX,SJC,308,09:14,10:26,09:05,10:19,0.0,,
18593,2008,6,1,DL,8.0,ATL,EWR,745,13:54,16:16,13:48,16:08,0.0,,
18594,2008,4,7,WN,-16.0,ORF,TPA,717,13:00,14:59,13:00,15:15,0.0,,
18595,2008,3,7,NW,-10.0,MKE,DTW,238,13:34,15:44,13:43,15:54,0.0,,
18596,2008,12,1,B6,1.0,BUF,JFK,301,08:20,09:46,08:25,09:45,0.0,,
18597,2008,10,3,WN,-25.0,MDW,PHX,1444,11:23,12:50,11:25,13:15,0.0,,
18598,2008,1,6,AA,-12.0,MEM,DFW,432,14:58,16:38,15:05,16:50,0.0,,
18599,2008,4,4,NW,-8.0,DTW,GRB,288,19:22,19:37,19:25,19:45,0.0,,
18600,2008,11,3,CO,2.0,CLE,FLL,1062,15:26,18:22,15:30,18:20,0.0,,
18601,2008,1,2,AA,-17.0,STL,BOS,1046,17:56,21:23,18:10,21:40,0.0,,
18602,2008,5,7,US,-27.0,JFK,PHX,2153,09:41,11:52,09:45,12:19,0.0,,
18603,2008,12,6,MQ,-6.0,SGF,STL,195,06:58,07:49,07:00,07:55,0.0,,
18604,2008,1,7,OO,8.0,LAX,SGU,348,13:38,16:21,13:35,16:13,0.0,,
18605,2008,2,2,US,29.0,ORD,PHX,1440,10:34,14:02,10:40,13:33,29.0,nas_delay,29.0
18606,2008,3,1,US,-8.0,PHX,DCA,1979,13:17,19:19,13:12,19:27,0.0,,
18607,2008,11,5,AS,-13.0,ANC,SEA,1449,02:35,06:47,02:30,07:00,0.0,,
18608,2008,6,1,EV,13.0,PNS,ATL,272,09:36,11:46,09:25,11:33,0.0,,
18609,2008,1,2,WN,10.0,HOU,SAT,192,18:42,19:30,18:30,19:20,0.0,,
18610,2008,1,2,WN,-8.0,BOI,SLC,291,07:01,07:57,07:05,08:05,0.0,,
18611,2008,8,4,MQ,-7.0,DFW,LBB,282,16:53,17:53,16:55,18:00,0.0,,
18612,2008,11,2,AA,-21.0,SFO,JFK,2586,07:48,15:54,07:50,16:15,0.0,,
18613,2008,7,2,DL,-4.0,CVG,ATL,373,10:36,12:05,10:40,12:09,0.0,,
18614,2008,8,2,YV,-5.0,HNL,KOA,163,21:52,22:35,22:00,22:40,0.0,,
18615,2008,11,7,B6,-45.0,JFK,PHX,2153,18:45,22:11,18:55,22:56,0.0,,
18616,2008,11,7,OO,1.0,SAT,LAX,1210,19:53,21:05,19:50,21:04,0.0,,
18617,2008,11,7,OO,7.0,RKS,SLC,161,07:59,09:12,08:00,09:05,0.0,,
18618,2008,6,2,CO,-11.0,DTW,IAH,1076,05:57,07:48,06:05,07:59,0.0,,
18619,2008,10,2,MQ,14.0,RDU,LGA,431,19:56,21:24,19:30,21:10,0.0,,
18620,2008,3,4,UA,92.0,LAX,DEN,862,18:20,21:47,16:53,20:15,92.0,carrier_delay,14.0
18620,2008,3,4,UA,92.0,LAX,DEN,862,18:20,21:47,16:53,20:15,92.0,nas_delay,5.0
18620,2008,3,4,UA,92.0,LAX,DEN,862,18:20,21:47,16:53,20:15,92.0,late_aircraft_delay,73.0
18621,2008,5,4,WN,32.0,AUS,ELP,528,12:56,13:27,12:25,12:55,32.0,carrier_delay,5.0
18621,2008,5,4,WN,32.0,AUS,ELP,528,12:56,13:27,12:25,12:55,32.0,nas_delay,1.0
18621,2008,5,4,WN,32.0,AUS,ELP,528,12:56,13:27,12:25,12:55,32.0,late_aircraft_delay,26.0
18622,2008,10,4,WN,5.0,SEA,MDW,1733,14:07,19:50,13:50,19:45,0.0,,
18623,2008,11,6,OO,-20.0,COD,SLC,298,12:38,13:42,12:50,14:02,0.0,,
18624,2008,6,7,FL,21.0,ATL,FLL,581,16:32,18:33,16:15,18:12,21.0,nas_delay,4.0
18624,2008,6,7,FL,21.0,ATL,FLL,581,16:32,18:33,16:15,18:12,21.0,late_aircraft_delay,17.0
18625,2008,7,6,WN,-14.0,MSY,BNA,471,19:25,20:41,19:30,20:55,0.0,,
18626,2008,6,1,EV,5.0,MGM,ATL,147,05:55,08:00,05:55,07:55,0.0,,
18627,2008,11,6,NW,6.0,MSP,HNL,3972,11:28,16:18,11:30,16:12,0.0,,
